Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),System Time,Alert Type (Audio/Text),Action,Description,
639.75,2,10,2021-05-21 14:27:07,+26.53402,-81.76318,34,6.4,142.9,+6.2,14:27:07,TEXT,HIDE,BATT VOLTS LOW,
639.75,2,10,2021-05-21 14:27:07,+26.53402,-81.76318,34,6.4,142.9,+6.2,14:27:07,AUDIO,STOP,EMS_VOLTAGE,
647.75,2,10,2021-05-21 14:27:15,+26.53381,-81.76301,29,7.8,145.4,+6.2,14:27:15,TEXT,SHOW,BATT VOLTS LOW,
647.75,2,10,2021-05-21 14:27:15,+26.53381,-81.76301,29,7.8,145.4,+6.2,14:27:15,AUDIO,PLAY,EMS_VOLTAGE,
647.75,2,10,2021-05-21 14:27:15,+26.53381,-81.76301,29,7.8,145.4,+6.2,14:27:15,AUDIO,PLAY,EMS_VOLTAGE,
650.75,2,10,2021-05-21 14:27:18,+26.53372,-81.76293,30,8.3,143.1,+6.2,14:27:18,TEXT,HIDE,BATT VOLTS LOW,
650.75,2,10,2021-05-21 14:27:18,+26.53372,-81.76293,30,8.3,143.1,+6.2,14:27:18,AUDIO,STOP,EMS_VOLTAGE,
705.75,2,10,2021-05-21 14:28:13,+26.53162,-81.76423,29,18.9,234.8,+6.2,14:28:13,TEXT,SHOW,BATT VOLTS LOW,
705.75,2,10,2021-05-21 14:28:13,+26.53162,-81.76423,29,18.9,234.8,+6.2,14:28:13,AUDIO,PLAY,EMS_VOLTAGE,
705.75,2,10,2021-05-21 14:28:13,+26.53162,-81.76423,29,18.9,234.8,+6.2,14:28:13,AUDIO,PLAY,EMS_VOLTAGE,
709.75,2,10,2021-05-21 14:28:17,+26.53142,-81.76454,33,18.0,235.2,+6.2,14:28:17,TEXT,HIDE,BATT VOLTS LOW,
709.75,2,10,2021-05-21 14:28:17,+26.53142,-81.76454,33,18.0,235.2,+6.2,14:28:17,AUDIO,STOP,EMS_VOLTAGE,
868.44,2,10,2021-05-21 14:30:38,+26.53165,-81.76217,234,61.1,52.1,+6.2,14:30:55,TEXT,HIDE,MAINT LOG ITEM EXPIRED,
1769.56,1,10,2021-05-21 14:45:39,+26.79141,-81.98907,4277,123.2,303.4,+6.1,14:45:57,AUDIO,STOP,AP_DISC,
1769.56,1,10,2021-05-21 14:45:39,+26.79141,-81.98907,4277,123.2,303.4,+6.1,14:45:57,AUDIO,STOP,AP_ROLL_DISC,
1769.56,1,10,2021-05-21 14:45:39,+26.79141,-81.98907,4277,123.2,303.4,+6.1,14:45:57,AUDIO,STOP,AP_PITCH_DISC,
1769.56,1,10,2021-05-21 14:45:39,+26.79141,-81.98907,4277,123.2,303.4,+6.1,14:45:57,AUDIO,PLAY,AP_CONN,
1769.56,1,10,2021-05-21 14:45:39,+26.79141,-81.98907,4277,123.2,303.4,+6.1,14:45:57,AUDIO,PLAY,AP_CONN,
1897.69,1,10,2021-05-21 14:47:47,+26.83061,-82.05463,4320,114.1,301.6,+6.0,14:48:05,AUDIO,STOP,AP_CONN,
1897.69,1,10,2021-05-21 14:47:47,+26.83061,-82.05463,4320,114.1,301.6,+6.0,14:48:05,AUDIO,STOP,AP_ROLL_DISC,
1897.69,1,10,2021-05-21 14:47:47,+26.83061,-82.05463,4320,114.1,301.6,+6.0,14:48:05,AUDIO,STOP,AP_PITCH_DISC,
1897.69,1,10,2021-05-21 14:47:47,+26.83061,-82.05463,4320,114.1,301.6,+6.0,14:48:05,AUDIO,PLAY,AP_DISC,
1897.69,1,10,2021-05-21 14:47:47,+26.83061,-82.05463,4320,114.1,301.6,+6.0,14:48:05,AUDIO,PLAY,AP_DISC,
1897.81,1,10,2021-05-21 14:47:47,+26.83068,-82.05476,4320,113.8,301.7,+6.0,14:48:05,AUDIO,STOP,AP_DISC,
1897.81,1,10,2021-05-21 14:47:47,+26.83068,-82.05476,4320,113.8,301.7,+6.0,14:48:05,AUDIO,STOP,AP_ROLL_DISC,
1897.81,1,10,2021-05-21 14:47:47,+26.83068,-82.05476,4320,113.8,301.7,+6.0,14:48:05,AUDIO,STOP,AP_PITCH_DISC,
1897.81,1,10,2021-05-21 14:47:47,+26.83068,-82.05476,4320,113.8,301.7,+6.0,14:48:05,AUDIO,PLAY,AP_CONN,
1897.81,1,10,2021-05-21 14:47:47,+26.83068,-82.05476,4320,113.8,301.7,+6.0,14:48:05,AUDIO,PLAY,AP_CONN,
1900.75,1,10,2021-05-21 14:47:50,+26.83152,-82.05624,4328,111.6,302.7,+6.0,14:48:08,AUDIO,STOP,AP_CONN,
1900.75,1,10,2021-05-21 14:47:50,+26.83152,-82.05624,4328,111.6,302.7,+6.0,14:48:08,AUDIO,STOP,AP_ROLL_DISC,
1900.75,1,10,2021-05-21 14:47:50,+26.83152,-82.05624,4328,111.6,302.7,+6.0,14:48:08,AUDIO,STOP,AP_PITCH_DISC,
1900.75,1,10,2021-05-21 14:47:50,+26.83152,-82.05624,4328,111.6,302.7,+6.0,14:48:08,AUDIO,PLAY,AP_DISC,
1900.75,1,10,2021-05-21 14:47:50,+26.83152,-82.05624,4328,111.6,302.7,+6.0,14:48:08,AUDIO,PLAY,AP_DISC,
2713.38,2,9,2021-05-21 15:01:22,+27.02224,-82.46359,1656,99.0,332.1,+5.8,15:01:40,AUDIO,PLAY,AA_ALT_APCHING,
2713.38,2,9,2021-05-21 15:01:22,+27.02224,-82.46359,1656,99.0,332.1,+5.8,15:01:40,AUDIO,PLAY,AA_ALT_APCHING,
2802.25,2,9,2021-05-21 15:02:51,+27.05126,-82.45744,1388,70.8,32.9,+5.8,15:03:09,AUDIO,PLAY,AA_ALT_LEAVING,
2802.25,2,9,2021-05-21 15:02:51,+27.05126,-82.45744,1388,70.8,32.9,+5.8,15:03:09,AUDIO,PLAY,AA_ALT_LEAVING,
2854.19,2,9,2021-05-21 15:03:43,+27.06337,-82.44571,1657,81.7,352.1,+5.8,15:04:01,AUDIO,PLAY,AA_ALT_APCHING,
2854.19,2,9,2021-05-21 15:03:43,+27.06337,-82.44571,1657,81.7,352.1,+5.8,15:04:01,AUDIO,PLAY,AA_ALT_APCHING,
2909.06,1,10,2021-05-21 15:04:38,+27.07456,-82.46994,926,82.9,352.5,+5.8,15:04:56,AUDIO,PLAY,AA_ALT_LEAVING,
2909.06,1,10,2021-05-21 15:04:38,+27.07456,-82.46994,926,82.9,352.5,+5.8,15:04:56,AUDIO,PLAY,AA_ALT_LEAVING,
3213.62,2,10,2021-05-21 15:09:43,+27.07676,-82.44038,23,0.0,348.9,+5.8,15:10:01,TEXT,SHOW,OIL PRES LOW,
3213.62,2,10,2021-05-21 15:09:43,+27.07676,-82.44038,23,0.0,348.9,+5.8,15:10:01,AUDIO,PLAY,EMS_OIL_PRES,
3213.62,2,10,2021-05-21 15:09:43,+27.07676,-82.44038,23,0.0,348.9,+5.8,15:10:01,AUDIO,PLAY,EMS_OIL_PRES,
3226.56,2,9,2021-05-21 15:09:55,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:13,TEXT,SHOW,BATT VOLTS LOW,
3226.56,2,9,2021-05-21 15:09:55,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:13,AUDIO,PLAY,EMS_VOLTAGE,
3226.56,2,9,2021-05-21 15:09:55,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:13,AUDIO,PLAY,EMS_VOLTAGE,
3226.75,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,TEXT,SHOW,alertCOM RADIO PANL OF,
3226.75,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,SYS_CAUTION,
3226.75,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,SYS_CAUTION,
3226.88,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,TEXT,SHOW,alertROLL SERVO OFFLIN,
3226.88,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,SYS_MESSAGE,
3226.88,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,TEXT,SHOW,alertPITCH SERVO OFFLI,
3226.88,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,SYS_MESSAGE,
3226.88,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,SYS_MESSAGE,
3226.88,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,SYS_MESSAGE,
3227.12,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,TEXT,SHOW,BATT LOW,
3227.12,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,EMS_GENERAL,
3227.12,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,5,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,EMS_GENERAL,
3227.19,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,6,0.0,348.9,+5.8,15:10:14,TEXT,SHOW,ACM FAULT,
3227.19,2,9,2021-05-21 15:09:56,+27.07678,-82.44036,6,0.0,348.9,+5.8,15:10:14,AUDIO,PLAY,EMS_
0.44,0,0,,,,,,,+0.0,12:00:16,AUDIO,PLAY,BOOT,
0.44,0,0,,,,,,,+0.0,12:00:16,AUDIO,PLAY,BOOT,
0.62,0,0,,,,,,,+0.0,12:00:16,TEXT,SHOW,alertB/U BATT UNAVAIL,
0.62,0,0,,,,,,,+0.0,12:00:16,TEXT,SHOW,alertB/U BATT TEST NEE,
0.62,0,0,,,,,,,+0.0,12:00:16,TEXT,SHOW,alertMAINT LOG ITEM EX,
1.19,0,0,,,,,,,+0.0,12:00:17,TEXT,HIDE,B/U BATT UNAVAIL,
1.19,0,0,,,,,,,+0.0,12:00:17,TEXT,SHOW,alertACM OFFLINE,
2.12,0,0,,,,,,,+0.0,12:00:18,TEXT,HIDE,ACM OFFLINE,
73.56,1,9,2021-05-23 12:01:29,+27.07693,-82.44025,135,0.0,348.9,+5.8,12:01:28,TEXT,SHOW,alertCOM RADIO PANL OF,
73.56,1,9,2021-05-23 12:01:29,+27.07693,-82.44025,135,0.0,348.9,+5.8,12:01:28,AUDIO,PLAY,SYS_CAUTION,
73.56,1,9,2021-05-23 12:01:29,+27.07693,-82.44025,135,0.0,348.9,+5.8,12:01:28,AUDIO,PLAY,SYS_CAUTION,
75.00,1,9,2021-05-23 12:01:30,+27.07693,-82.44025,132,0.1,348.9,+5.8,12:01:30,TEXT,HIDE,COM RADIO PANL OFFLINE,
75.00,1,9,2021-05-23 12:01:30,+27.07693,-82.44025,132,0.1,348.9,+5.8,12:01:30,TEXT,SHOW,alertCOM XCEIVER OFFLI,
75.00,1,9,2021-05-23 12:01:30,+27.07693,-82.44025,132,0.1,348.9,+5.8,12:01:30,AUDIO,PLAY,SYS_CAUTION,
76.38,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,130,0.0,348.9,+5.8,12:01:31,TEXT,HIDE,COM XCEIVER OFFLINE,
76.44,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:31,TEXT,SHOW,OIL PRES LOW,
76.44,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:31,AUDIO,PLAY,EMS_OIL_PRES,
76.44,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:31,TEXT,SHOW,BATT VOLTS LOW,
76.44,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:31,AUDIO,PLAY,EMS_VOLTAGE,
76.44,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:31,AUDIO,PLAY,EMS_OIL_PRES,
76.44,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:31,AUDIO,PLAY,EMS_VOLTAGE,
76.81,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:32,TEXT,HIDE,OIL PRES LOW,
76.81,1,9,2021-05-23 12:01:32,+27.07692,-82.44025,129,0.0,348.9,+5.8,12:01:32,AUDIO,STOP,EMS_OIL_PRES,
104.56,1,9,2021-05-23 12:02:00,+27.07678,-82.44022,41,0.0,348.9,+5.8,12:01:59,TEXT,HIDE,BATT VOLTS LOW,
104.56,1,9,2021-05-23 12:02:00,+27.07678,-82.44022,41,0.0,348.9,+5.8,12:01:59,AUDIO,STOP,EMS_VOLTAGE,
118.56,1,9,2021-05-23 12:02:14,+27.07677,-82.44022,36,0.0,348.9,+5.8,12:02:13,TEXT,SHOW,BATT VOLTS LOW,
118.56,1,9,2021-05-23 12:02:14,+27.07677,-82.44022,36,0.0,348.9,+5.8,12:02:13,AUDIO,PLAY,EMS_VOLTAGE,
118.56,1,9,2021-05-23 12:02:14,+27.07677,-82.44022,36,0.0,348.9,+5.8,12:02:13,AUDIO,PLAY,EMS_VOLTAGE,
214.81,1,8,2021-05-23 12:03:50,+27.07672,-82.44033,49,0.0,348.9,+5.8,12:03:50,TEXT,ACK,BATT VOLTS LOW,
214.81,1,8,2021-05-23 12:03:50,+27.07672,-82.44033,49,0.0,348.9,+5.8,12:03:50,TEXT,ACK,MAINT LOG ITEM EXPIRED,
214.81,1,8,2021-05-23 12:03:50,+27.07672,-82.44033,49,0.0,348.9,+5.8,12:03:50,TEXT,ACK,B/U BATT TEST NEEDED,
393.56,1,9,2021-05-23 12:06:49,+27.07370,-82.43983,31,0.0,76.1,+5.8,12:06:48,TEXT,HIDE,BATT VOLTS LOW,
393.56,1,9,2021-05-23 12:06:49,+27.07370,-82.43983,31,0.0,76.1,+5.8,12:06:48,AUDIO,STOP,EMS_VOLTAGE,
426.56,2,9,2021-05-23 12:07:22,+27.07370,-82.43983,29,0.0,76.1,+5.8,12:07:21,TEXT,SHOW,BATT VOLTS LOW,
426.56,2,9,2021-05-23 12:07:22,+27.07370,-82.43983,29,0.0,76.1,+5.8,12:07:21,AUDIO,PLAY,EMS_VOLTAGE,
426.56,2,9,2021-05-23 12:07:22,+27.07370,-82.43983,29,0.0,76.1,+5.8,12:07:21,AUDIO,PLAY,EMS_VOLTAGE,
440.56,2,9,2021-05-23 12:07:36,+27.07368,-82.43985,21,0.0,76.1,+5.8,12:07:35,TEXT,HIDE,BATT VOLTS LOW,
440.56,2,9,2021-05-23 12:07:36,+27.07368,-82.43985,21,0.0,76.1,+5.8,12:07:35,AUDIO,STOP,EMS_VOLTAGE,
441.56,2,9,2021-05-23 12:07:37,+27.07368,-82.43985,23,0.1,76.1,+5.8,12:07:36,TEXT,SHOW,BATT VOLTS LOW,
441.56,2,9,2021-05-23 12:07:37,+27.07368,-82.43985,23,0.1,76.1,+5.8,12:07:36,AUDIO,PLAY,EMS_VOLTAGE,
441.56,2,9,2021-05-23 12:07:37,+27.07368,-82.43985,23,0.1,76.1,+5.8,12:07:36,AUDIO,PLAY,EMS_VOLTAGE,
823.56,1,9,2021-05-23 12:13:41,+27.06727,-82.44448,19,1.4,47.3,+5.8,12:13:58,TEXT,HIDE,BATT VOLTS LOW,
823.56,1,9,2021-05-23 12:13:41,+27.06727,-82.44448,19,1.4,47.3,+5.8,12:13:58,AUDIO,STOP,EMS_VOLTAGE,
862.88,1,9,2021-05-23 12:14:20,+27.07340,-82.43742,222,63.3,45.4,+5.8,12:14:38,TEXT,HIDE,MAINT LOG ITEM EXPIRED,
1677.38,1,8,2021-05-23 12:27:55,+27.09956,-82.42397,995,96.4,281.2,+5.9,12:28:12,AUDIO,PLAY,TFC,
1677.38,1,8,2021-05-23 12:27:55,+27.09956,-82.42397,995,96.4,281.2,+5.9,12:28:12,AUDIO,PLAY,TFC,
1677.44,1,8,2021-05-23 12:27:55,+27.09956,-82.42397,995,96.4,281.2,+5.9,12:28:12,AUDIO,STOP,TFC,
2208.56,2,8,2021-05-23 12:36:46,+27.07762,-82.43775,21,0.6,244.1,+5.8,12:37:03,TEXT,SHOW,BATT VOLTS LOW,
2208.56,2,8,2021-05-23 12:36:46,+27.07762,-82.43775,21,0.6,244.1,+5.8,12:37:03,AUDIO,PLAY,EMS_VOLTAGE,
2208.56,2,8,2021-05-23 12:36:46,+27.07762,-82.43775,21,0.6,244.1,+5.8,12:37:03,AUDIO,PLAY,EMS_VOLTAGE,
2209.38,2,8,2021-05-23 12:36:47,+27.07762,-82.43775,22,0.3,244.1,+5.8,12:37:04,TEXT,SHOW,OIL PRES LOW,
2209.38,2,8,2021-05-23 12:36:47,+27.07762,-82.43775,22,0.3,244.1,+5.8,12:37:04,AUDIO,PLAY,EMS_OIL_PRES,
2209.38,2,8,2021-05-23 12:36:47,+27.07762,-82.43775,22,0.3,244.1,+5.8,12:37:04,AUDIO,PLAY,EMS_OIL_PRES,
2215.31,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.1,244.1,+5.8,12:37:10,TEXT,SHOW,alertB/U BATT LOW CHAR,
2215.31,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.1,244.1,+5.8,12:37:10,AUDIO,PLAY,SYS_MESSAGE,
2215.31,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.1,244.1,+5.8,12:37:10,AUDIO,PLAY,SYS_MESSAGE,
2215.38,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.1,244.1,+5.8,12:37:10,TEXT,HIDE,B/U BATT LOW CHARGE,
2215.56,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:10,TEXT,SHOW,alertROLL SERVO OFFLIN,
2215.56,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:10,AUDIO,PLAY,SYS_MESSAGE,
2215.56,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:10,TEXT,SHOW,alertPITCH SERVO OFFLI,
2215.56,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:10,AUDIO,PLAY,SYS_MESSAGE,
2215.56,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:10,TEXT,SHOW,alertCOM RADIO PANL OF,
2215.56,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:10,AUDIO,PLAY,SYS_CAUTION,
2215.56,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:10,AUDIO,PLAY,SYS_CAUTION,
2215.81,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:11,TEXT,SHOW,BATT LOW,
2215.81,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:11,AUDIO,PLAY,EMS_GENERAL,
2215.81,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:11,AUDIO,PLAY,EMS_GENERAL,
2215.88,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:11,TEXT,SHOW,ACM FAULT,
2215.88,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,12:37:11,AUDIO,PLAY,EMS_GENERAL,
2215.88,2,8,2021-05-23 12:36:53,+27.07763,-82.43776,20,0.0,244.1,+5.8,
0.19,0,0,,,,,,,+0.0,12:42:52,AUDIO,PLAY,BOOT,
0.19,0,0,,,,,,,+0.0,12:42:52,AUDIO,PLAY,BOOT,
0.38,0,0,,,,,,,+0.0,12:42:52,TEXT,SHOW,alertB/U BATT TEST NEE,
0.38,0,0,,,,,,,+0.0,12:42:52,TEXT,SHOW,alertMAINT LOG ITEM EX,
0.94,0,0,,,,,,,+0.0,12:42:52,TEXT,SHOW,alertACM OFFLINE,
1.88,0,0,,,,,,,+0.0,12:42:53,TEXT,HIDE,ACM OFFLINE,
30.69,1,8,2021-05-23 12:43:22,+27.07763,-82.43775,32,0.1,173.8,+5.8,12:43:22,TEXT,SHOW,BATT VOLTS LOW,
30.69,1,8,2021-05-23 12:43:22,+27.07763,-82.43775,32,0.1,173.8,+5.8,12:43:22,AUDIO,PLAY,EMS_VOLTAGE,
30.69,1,8,2021-05-23 12:43:22,+27.07763,-82.43775,32,0.1,173.8,+5.8,12:43:22,AUDIO,PLAY,EMS_VOLTAGE,
33.19,1,8,2021-05-23 12:43:25,+27.07763,-82.43775,32,0.0,173.8,+5.8,12:43:25,TEXT,HIDE,BATT VOLTS LOW,
33.19,1,8,2021-05-23 12:43:25,+27.07763,-82.43775,32,0.0,173.8,+5.8,12:43:25,AUDIO,STOP,EMS_VOLTAGE,
99.06,1,8,2021-05-23 12:44:31,+27.07764,-82.43774,42,0.0,173.8,+5.8,12:44:31,TEXT,SHOW,BATT VOLTS LOW,
99.06,1,8,2021-05-23 12:44:31,+27.07764,-82.43774,42,0.0,173.8,+5.8,12:44:31,AUDIO,PLAY,EMS_VOLTAGE,
99.06,1,8,2021-05-23 12:44:31,+27.07764,-82.43774,42,0.0,173.8,+5.8,12:44:31,AUDIO,PLAY,EMS_VOLTAGE,
345.06,1,8,2021-05-23 12:48:37,+27.07392,-82.43990,17,1.7,155.7,+5.8,12:48:37,TEXT,HIDE,BATT VOLTS LOW,
345.06,1,8,2021-05-23 12:48:37,+27.07392,-82.43990,17,1.7,155.7,+5.8,12:48:37,AUDIO,STOP,EMS_VOLTAGE,
364.06,1,8,2021-05-23 12:48:56,+27.07365,-82.43969,19,4.2,91.4,+5.8,12:48:56,TEXT,SHOW,BATT VOLTS LOW,
364.06,1,8,2021-05-23 12:48:56,+27.07365,-82.43969,19,4.2,91.4,+5.8,12:48:56,AUDIO,PLAY,EMS_VOLTAGE,
364.06,1,8,2021-05-23 12:48:56,+27.07365,-82.43969,19,4.2,91.4,+5.8,12:48:56,AUDIO,PLAY,EMS_VOLTAGE,
415.06,2,8,2021-05-23 12:49:47,+27.07367,-82.43961,20,0.1,76.9,+5.8,12:49:47,TEXT,HIDE,BATT VOLTS LOW,
415.06,2,8,2021-05-23 12:49:47,+27.07367,-82.43961,20,0.1,76.9,+5.8,12:49:47,AUDIO,STOP,EMS_VOLTAGE,
484.06,2,8,2021-05-23 12:50:56,+27.07384,-82.43964,20,2.1,268.1,+5.8,12:50:56,TEXT,SHOW,BATT VOLTS LOW,
484.06,2,8,2021-05-23 12:50:56,+27.07384,-82.43964,20,2.1,268.1,+5.8,12:50:56,AUDIO,PLAY,EMS_VOLTAGE,
484.06,2,8,2021-05-23 12:50:56,+27.07384,-82.43964,20,2.1,268.1,+5.8,12:50:56,AUDIO,PLAY,EMS_VOLTAGE,
485.06,2,8,2021-05-23 12:50:57,+27.07384,-82.43965,19,2.4,262.8,+5.8,12:50:57,TEXT,HIDE,BATT VOLTS LOW,
485.06,2,8,2021-05-23 12:50:57,+27.07384,-82.43965,19,2.4,262.8,+5.8,12:50:57,AUDIO,STOP,EMS_VOLTAGE,
486.06,2,8,2021-05-23 12:50:58,+27.07383,-82.43967,19,1.7,260.9,+5.8,12:50:58,TEXT,SHOW,BATT VOLTS LOW,
486.06,2,8,2021-05-23 12:50:58,+27.07383,-82.43967,19,1.7,260.9,+5.8,12:50:58,AUDIO,PLAY,EMS_VOLTAGE,
486.06,2,8,2021-05-23 12:50:58,+27.07383,-82.43967,19,1.7,260.9,+5.8,12:50:58,AUDIO,PLAY,EMS_VOLTAGE,
493.06,2,8,2021-05-23 12:51:05,+27.07380,-82.43980,17,5.0,247.1,+5.8,12:51:05,TEXT,HIDE,BATT VOLTS LOW,
493.06,2,8,2021-05-23 12:51:05,+27.07380,-82.43980,17,5.0,247.1,+5.8,12:51:05,AUDIO,STOP,EMS_VOLTAGE,
513.06,2,8,2021-05-23 12:51:25,+27.07330,-82.44016,21,6.7,196.6,+5.8,12:51:25,TEXT,SHOW,BATT VOLTS LOW,
513.06,2,8,2021-05-23 12:51:25,+27.07330,-82.44016,21,6.7,196.6,+5.8,12:51:25,AUDIO,PLAY,EMS_VOLTAGE,
513.06,2,8,2021-05-23 12:51:25,+27.07330,-82.44016,21,6.7,196.6,+5.8,12:51:25,AUDIO,PLAY,EMS_VOLTAGE,
514.06,2,8,2021-05-23 12:51:26,+27.07327,-82.44017,21,7.2,197.1,+5.8,12:51:26,TEXT,HIDE,BATT VOLTS LOW,
514.06,2,8,2021-05-23 12:51:26,+27.07327,-82.44017,21,7.2,197.1,+5.8,12:51:26,AUDIO,STOP,EMS_VOLTAGE,
523.06,2,8,2021-05-23 12:51:35,+27.07297,-82.44028,27,7.1,198.1,+5.8,12:51:35,TEXT,SHOW,BATT VOLTS LOW,
523.06,2,8,2021-05-23 12:51:35,+27.07297,-82.44028,27,7.1,198.1,+5.8,12:51:35,AUDIO,PLAY,EMS_VOLTAGE,
523.06,2,8,2021-05-23 12:51:35,+27.07297,-82.44028,27,7.1,198.1,+5.8,12:51:35,AUDIO,PLAY,EMS_VOLTAGE,
603.06,2,8,2021-05-23 12:52:55,+27.07159,-82.44095,28,4.7,228.5,+5.8,12:52:55,TEXT,HIDE,BATT VOLTS LOW,
603.06,2,8,2021-05-23 12:52:55,+27.07159,-82.44095,28,4.7,228.5,+5.8,12:52:55,AUDIO,STOP,EMS_VOLTAGE,
627.06,1,9,2021-05-23 12:53:19,+27.07094,-82.44166,28,13.3,225.1,+5.8,12:53:19,TEXT,SHOW,BATT VOLTS LOW,
627.06,1,9,2021-05-23 12:53:19,+27.07094,-82.44166,28,13.3,225.1,+5.8,12:53:19,AUDIO,PLAY,EMS_VOLTAGE,
627.06,1,9,2021-05-23 12:53:19,+27.07094,-82.44166,28,13.3,225.1,+5.8,12:53:19,AUDIO,PLAY,EMS_VOLTAGE,
670.56,1,9,2021-05-23 12:54:02,+27.06869,-82.44421,26,16.9,224.4,+5.8,12:54:02,TEXT,ACK,BATT VOLTS LOW,
670.56,1,9,2021-05-23 12:54:02,+27.06869,-82.44421,26,16.9,224.4,+5.8,12:54:02,TEXT,ACK,MAINT LOG ITEM EXPIRED,
670.56,1,9,2021-05-23 12:54:02,+27.06869,-82.44421,26,16.9,224.4,+5.8,12:54:02,TEXT,ACK,B/U BATT TEST NEEDED,
777.06,1,9,2021-05-23 12:55:31,+27.06730,-82.44444,16,3.1,45.5,+5.8,12:55:49,TEXT,HIDE,BATT VOLTS LOW,
777.06,1,9,2021-05-23 12:55:31,+27.06730,-82.44444,16,3.1,45.5,+5.8,12:55:49,AUDIO,STOP,EMS_VOLTAGE,
813.00,1,9,2021-05-23 12:56:06,+27.07263,-82.43835,218,66.6,46.5,+5.8,12:56:25,TEXT,HIDE,MAINT LOG ITEM EXPIRED,
1046.38,1,9,2021-05-23 13:00:00,+27.06604,-82.46862,684,57.1,151.3,+5.8,13:00:18,AUDIO,PLAY,TFC,
1046.38,1,9,2021-05-23 13:00:00,+27.06604,-82.46862,684,57.1,151.3,+5.8,13:00:18,AUDIO,PLAY,TFC,
1046.44,1,9,2021-05-23 13:00:00,+27.06604,-82.46862,683,57.1,151.3,+5.8,13:00:18,AUDIO,STOP,TFC,
1252.38,1,10,2021-05-23 13:03:26,+27.08692,-82.42334,936,66.8,46.0,+5.9,13:03:44,AUDIO,PLAY,TFC,
